date,exchange_rate
2016-02-01,393.67
2016-02-02,399.00
2016-02-03,408.09
2016-02-04,394.88
2016-02-05,408.45
2016-02-06,395.97
2016-02-07,399.04
2016-02-08,401.69
2016-02-09,398.04
2016-02-10,402.83
2016-02-11,403.06
2016-02-12,402.79
2016-02-13,407.32
2016-02-14,401.55
2016-02-15,401.59
2016-02-16,410.20
2016-02-17,399.27
2016-02-18,411.53
2016-02-19,408.61
2016-02-20,409.43
2016-02-21,401.43
2016-02-22,415.12
2016-02-23,403.41
2016-02-24,402.62
2016-02-25,402.73
2016-02-26,409.60
2016-02-27,416.47
2016-02-28,404.92
2016-02-29,408.10
2016-03-01,404.83
2016-03-02,412.63
2016-03-03,409.53
2016-03-04,403.23
2016-03-05,413.17
2016-03-06,406.63
2016-03-07,413.45
2016-03-08,410.42
2016-03-09,415.96
2016-03-10,408.04
2016-03-11,417.40
2016-03-12,418.66
2016-03-13,406.63
2016-03-14,407.60
2016-03-15,420.68
2016-03-16,409.64
2016-03-17,412.27
2016-03-18,414.78
2016-03-19,411.85
2016-03-20,422.17
2016-03-21,416.91
2016-03-22,419.09
2016-03-23,418.71
2016-03-24,419.28
2016-03-25,419.20
2016-03-26,415.52
2016-03-27,424.17
2016-03-28,420.68
2016-03-29,424.29
2016-03-30,422.81
2016-03-31,416.28
2016-04-01,421.92
2016-04-02,414.34
2016-04-03,416.48
2016-04-04,417.52
2016-04-05,422.02
2016-04-06,421.26
2016-04-07,431.31
2016-04-08,429.52
2016-04-09,429.26
2016-04-10,425.74
2016-04-11,431.32
2016-04-12,429.20
2016-04-13,438.36
2016-04-14,440.72
2016-04-15,441.22
2016-04-16,448.80
2016-04-17,442.30
2016-04-18,442.48
2016-04-19,437.61
2016-04-20,442.03
2016-04-21,445.79
2016-04-22,440.00
2016-04-23,446.80
2016-04-24,441.83
2016-04-25,445.43
2016-04-26,459.05
2016-04-27,463.10
2016-04-28,456.10
2016-04-29,457.24
2016-04-30,462.06
2016-05-01,458.45
2016-05-02,469.85
2016-05-03,466.89
2016-05-04,462.79
2016-05-05,465.30
2016-05-06,482.73
2016-05-07,477.29
2016-05-08,480.47
2016-05-09,489.12
2016-05-10,485.41
2016-05-11,494.64
2016-05-12,503.87
2016-05-13,507.93
2016-05-14,507.14
2016-05-15,501.79
2016-05-16,505.31
2016-05-17,522.46
2016-05-18,527.05
2016-05-19,521.08
2016-05-20,534.23
2016-05-21,521.23
2016-05-22,539.20
2016-05-23,539.06
2016-05-24,552.22
2016-05-25,536.49
2016-05-26,555.95
2016-05-27,557.81
2016-05-28,551.31
2016-05-29,570.53
2016-05-30,561.77
2016-05-31,563.02
2016-06-01,577.22
2016-06-02,571.27
2016-06-03,586.70
2016-06-04,584.37
2016-06-05,574.56
2016-06-06,590.58
2016-06-07,588.06
2016-06-08,585.15
2016-06-09,596.32
2016-06-10,597.15
2016-06-11,588.69
2016-06-12,590.68
2016-06-13,594.94
2016-06-14,597.58
2016-06-15,596.63
2016-06-16,606.36
2016-06-17,607.30
2016-06-18,616.29
2016-06-19,613.64
2016-06-20,625.73
2016-06-21,618.08
2016-06-22,620.17
2016-06-23,637.67
2016-06-24,643.59
2016-06-25,638.55
2016-06-26,626.36
2016-06-27,651.17
2016-06-28,649.34
2016-06-29,655.47
2016-06-30,660.09
2016-07-01,659.54
2016-07-02,638.07
2016-07-03,654.94
2016-07-04,636.79
2016-07-05,646.39
2016-07-06,647.10
2016-07-07,643.11
2016-07-08,638.66
2016-07-09,631.67
2016-07-10,631.63
2016-07-11,621.61
2016-07-12,623.02
2016-07-13,621.71
2016-07-14,623.96
2016-07-15,627.79
2016-07-16,606.10
2016-07-17,614.25
2016-07-18,606.19
2016-07-19,619.99
2016-07-20,603.92
2016-07-21,615.73
2016-07-22,598.42
2016-07-23,588.38
2016-07-24,604.62
2016-07-25,601.35
2016-07-26,599.03
2016-07-27,590.31
2016-07-28,592.90
2016-07-29,583.45
2016-07-30,574.31
2016-07-31,583.06
2016-08-01,573.45
2016-08-02,579.01
2016-08-03,574.59
2016-08-04,576.55
2016-08-05,590.23
2016-08-06,579.44
2016-08-07,585.69
2016-08-08,586.06
2016-08-09,584.82
2016-08-10,582.14
2016-08-11,590.73
2016-08-12,576.49
2016-08-13,578.33
2016-08-14,595.07
2016-08-15,588.08
2016-08-16,580.81
2016-08-17,598.77
2016-08-18,589.58
2016-08-19,579.80
2016-08-20,603.11
2016-08-21,585.84
2016-08-22,598.03
2016-08-23,585.44
2016-08-24,598.41
2016-08-25,587.36
2016-08-26,606.45
2016-08-27,591.38
2016-08-28,601.11
2016-08-29,592.09
2016-08-30,595.64
2016-08-31,609.04
2016-09-01,591.97
2016-09-02,598.84
2016-09-03,597.98
2016-09-04,608.82
2016-09-05,598.90
2016-09-06,610.44
2016-09-07,612.95
2016-09-08,597.17
2016-09-09,610.10
2016-09-10,603.01
2016-09-11,606.62
2016-09-12,619.09
2016-09-13,603.91
2016-09-14,622.16
2016-09-15,626.51
2016-09-16,632.11
2016-09-17,619.40
2016-09-18,613.51
2016-09-19,613.29
2016-09-20,622.41
2016-09-21,632.45
2016-09-22,618.01
2016-09-23,624.63
2016-09-24,640.28
2016-09-25,622.83
2016-09-26,640.26
2016-09-27,641.09
2016-09-28,626.67
2016-09-29,649.90
2016-09-30,629.54
2016-10-01,640.78
2016-10-02,629.95
2016-10-03,649.03
2016-10-04,646.19
2016-10-05,656.11
2016-10-06,656.25
2016-10-07,646.34
2016-10-08,655.74
2016-10-09,665.58
2016-10-10,672.78
2016-10-11,654.80
2016-10-12,657.71
2016-10-13,677.74
2016-10-14,675.96
2016-10-15,672.99
2016-10-16,691.29
2016-10-17,676.24
2016-10-18,674.02
2016-10-19,680.33
2016-10-20,677.57
2016-10-21,693.09
2016-10-22,696.97
2016-10-23,699.77
2016-10-24,707.16
2016-10-25,707.28
2016-10-26,714.32
2016-10-27,711.58
2016-10-28,704.05
2016-10-29,712.76
2016-10-30,715.11
2016-10-31,724.53
2016-11-01,714.11
2016-11-02,715.03
2016-11-03,747.71
2016-11-04,757.53
2016-11-05,751.85
2016-11-06,748.23
2016-11-07,767.99
2016-11-08,778.92
2016-11-09,784.89
2016-11-10,807.13
2016-11-11,815.58
2016-11-12,822.02
2016-11-13,803.99
2016-11-14,835.89
2016-11-15,834.28
2016-11-16,835.48
2016-11-17,854.21
2016-11-18,865.00
2016-11-19,879.71
2016-11-20,881.43
2016-11-21,862.99
2016-11-22,872.64
2016-11-23,887.48
2016-11-24,887.36
2016-11-25,895.97
2016-11-26,930.65
2016-11-27,928.25
2016-11-28,940.81
2016-11-29,944.04
2016-11-30,948.78
2016-12-01,967.75
2016-12-02,942.70
2016-12-03,958.82
2016-12-04,960.57
2016-12-05,946.34
2016-12-06,946.30
2016-12-07,952.69
2016-12-08,939.68
2016-12-09,961.38
2016-12-10,949.77
2016-12-11,942.96
2016-12-12,950.89
2016-12-13,957.15
2016-12-14,950.06
2016-12-15,925.59
2016-12-16,948.12
2016-12-17,948.00
2016-12-18,951.06
2016-12-19,920.21
2016-12-20,920.00
2016-12-21,931.75
2016-12-22,931.16
2016-12-23,935.67
2016-12-24,923.23
2016-12-25,938.01
2016-12-26,936.67
2016-12-27,912.35
2016-12-28,932.85
2016-12-29,931.32
2016-12-30,910.17
2016-12-31,937.98
2017-01-01,920.85
2017-01-02,934.65
2017-01-03,936.59
2017-01-04,920.16
2017-01-05,922.79
2017-01-06,951.55
2017-01-07,936.42
2017-01-08,964.03
2017-01-09,963.90
2017-01-10,939.71
2017-01-11,973.75
2017-01-12,957.32
2017-01-13,953.40
2017-01-14,982.79
2017-01-15,981.71
2017-01-16,966.28
2017-01-17,985.33
2017-01-18,985.74
2017-01-19,995.47
2017-01-20,1002.35
2017-01-21,998.56
2017-01-22,998.19
2017-01-23,996.18
2017-01-24,1019.46
2017-01-25,1029.74
2017-01-26,1013.71
2017-01-27,1029.40
2017-01-28,1014.38
2017-01-29,1052.48
2017-01-30,1030.97
2017-01-31,1044.63
2017-02-01,1045.09
2017-02-02,1035.30
2017-02-03,1068.11
2017-02-04,1065.01
2017-02-05,1052.22
2017-02-06,1067.39
2017-02-07,1060.11
2017-02-08,1046.61
2017-02-09,1042.52
2017-02-10,1046.48
2017-02-11,1059.25
2017-02-12,1040.39
2017-02-13,1032.27
2017-02-14,1044.66
2017-02-15,1050.09
2017-02-16,1066.88
2017-02-17,1036.53
2017-02-18,1062.78
2017-02-19,1070.22
2017-02-20,1069.07
2017-02-21,1031.89
2017-02-22,1048.53
2017-02-23,1040.86
2017-02-24,1064.48
2017-02-25,1042.75
2017-02-26,1052.23
2017-02-27,1029.33
2017-02-28,1037.43
2017-03-01,1052.68
2017-03-02,1048.17
2017-03-03,1068.12
2017-03-04,1067.81
2017-03-05,1079.75
2017-03-06,1081.97
2017-03-07,1100.58
2017-03-08,1081.82
2017-03-09,1119.26
2017-03-10,1119.61
2017-03-11,1103.15
2017-03-12,1098.83
2017-03-13,1123.36
2017-03-14,1121.76
2017-03-15,1133.32
2017-03-16,1162.35
2017-03-17,1170.63
2017-03-18,1180.60
2017-03-19,1142.87
2017-03-20,1179.96
2017-03-21,1195.49
2017-03-22,1196.26
2017-03-23,1173.05
2017-03-24,1199.82
2017-03-25,1192.22
2017-03-26,1210.90
2017-03-27,1196.30
2017-03-28,1248.53
2017-03-29,1241.06
2017-03-30,1216.96
2017-03-31,1264.50
2017-04-01,1269.86
2017-04-02,1279.34
2017-04-03,1317.16
2017-04-04,1328.19
2017-04-05,1389.21
2017-04-06,1368.56
2017-04-07,1397.03
2017-04-08,1427.10
2017-04-09,1495.57
2017-04-10,1479.40
2017-04-11,1537.49
2017-04-12,1557.61
2017-04-13,1619.52
2017-04-14,1601.29
2017-04-15,1630.92
2017-04-16,1662.61
2017-04-17,1723.83
2017-04-18,1745.57
2017-04-19,1776.57
2017-04-20,1775.32
2017-04-21,1800.10
2017-04-22,1813.61
2017-04-23,1851.06
2017-04-24,1922.96
2017-04-25,1936.54
2017-04-26,1931.34
2017-04-27,1960.00
2017-04-28,2012.26
2017-04-29,2035.69
2017-04-30,2074.64
2017-05-01,2139.03
2017-05-02,2088.19
2017-05-03,2109.51
2017-05-04,2118.61
2017-05-05,2118.90
2017-05-06,2134.87
2017-05-07,2193.62
2017-05-08,2218.92
2017-05-09,2220.58
2017-05-10,2175.38
2017-05-11,2258.98
2017-05-12,2226.49
2017-05-13,2217.97
2017-05-14,2244.90
2017-05-15,2267.49
2017-05-16,2294.78
2017-05-17,2322.80
2017-05-18,2297.10
2017-05-19,2378.03
2017-05-20,2301.17
2017-05-21,2349.05
2017-05-22,2366.43
2017-05-23,2407.53
2017-05-24,2372.79
2017-05-25,2406.02
2017-05-26,2452.03
2017-05-27,2400.39
2017-05-28,2400.59
2017-05-29,2493.82
2017-05-30,2521.95
2017-05-31,2450.36
2017-06-01,2532.37
2017-06-02,2487.22
2017-06-03,2513.03
2017-06-04,2514.47
2017-06-05,2508.23
2017-06-06,2475.88
2017-06-07,2531.27
2017-06-08,2452.18
2017-06-09,2456.45
2017-06-10,2540.25
2017-06-11,2494.34
2017-06-12,2462.88
2017-06-13,2540.51
2017-06-14,2532.94
2017-06-15,2483.15
2017-06-16,2454.27
2017-06-17,2496.10
2017-06-18,2466.80
2017-06-19,2507.39
2017-06-20,2532.17
2017-06-21,2489.50
2017-06-22,2452.95
2017-06-23,2518.32
2017-06-24,2467.28
2017-06-25,2471.47
2017-06-26,2468.72
2017-06-27,2477.99
2017-06-28,2538.34
2017-06-29,2453.46
2017-06-30,2511.92
2017-07-01,2474.58
2017-07-02,2537.10
2017-07-03,2606.92
2017-07-04,2679.62
2017-07-05,2684.28
2017-07-06,2765.74
2017-07-07,2807.06
2017-07-08,2871.51
2017-07-09,3010.13
2017-07-10,3025.70
2017-07-11,3096.76
2017-07-12,3176.65
2017-07-13,3234.48
2017-07-14,3318.56
2017-07-15,3350.26
2017-07-16,3351.97
2017-07-17,3435.14
2017-07-18,3484.96
2017-07-19,3603.68
2017-07-20,3603.57
2017-07-21,3644.94
2017-07-22,3671.72
2017-07-23,3750.05
2017-07-24,3792.38
2017-07-25,3955.19
2017-07-26,3995.64
2017-07-27,3938.88
2017-07-28,4147.72
2017-07-29,4130.66
2017-07-30,4228.53
2017-07-31,4326.71
2017-08-01,4381.52
2017-08-02,4228.05
2017-08-03,4320.49
2017-08-04,4250.26
2017-08-05,4341.33
2017-08-06,4355.37
2017-08-07,4204.61
2017-08-08,4362.35
2017-08-09,4226.22
2017-08-10,4330.16
2017-08-11,4318.51
2017-08-12,4239.75
2017-08-13,4319.11
2017-08-14,4316.86
2017-08-15,4199.71
2017-08-16,4267.35
2017-08-17,4300.42
2017-08-18,4278.72
2017-08-19,4312.18
2017-08-20,4158.72
2017-08-21,4269.46
2017-08-22,4308.03
2017-08-23,4239.79
2017-08-24,4236.47
2017-08-25,4169.92
2017-08-26,4301.72
2017-08-27,4280.49
2017-08-28,4211.59
2017-08-29,4177.52
2017-08-30,4204.84
2017-08-31,4134.34
2017-09-01,4155.08
2017-09-02,4195.61
2017-09-03,4291.20
2017-09-04,4243.52
2017-09-05,4446.44
2017-09-06,4363.93
2017-09-07,4394.08
2017-09-08,4542.41
2017-09-09,4622.83
2017-09-10,4653.21
2017-09-11,4600.64
2017-09-12,4587.23
2017-09-13,4736.35
2017-09-14,4842.83
2017-09-15,4859.42
2017-09-16,4917.22
2017-09-17,4963.93
2017-09-18,5027.61
2017-09-19,4954.82
2017-09-20,5112.13
2017-09-21,5045.51
2017-09-22,5028.45
2017-09-23,5112.47
2017-09-24,5121.10
2017-09-25,5168.21
2017-09-26,5378.16
2017-09-27,5388.85
2017-09-28,5468.95
2017-09-29,5445.64
2017-09-30,5385.56
2017-10-01,5603.12
2017-10-02,5682.37
2017-10-03,5876.52
2017-10-04,5984.04
2017-10-05,5987.81
2017-10-06,6215.59
2017-10-07,6250.03
2017-10-08,6420.97
2017-10-09,6659.51
2017-10-10,6647.80
2017-10-11,6950.14
2017-10-12,7151.93
2017-10-13,7293.10
2017-10-14,7271.56
2017-10-15,7589.07
2017-10-16,7721.70
2017-10-17,7574.97
2017-10-18,7890.25
2017-10-19,8131.45
2017-10-20,8287.63
2017-10-21,8181.82
2017-10-22,8434.96
2017-10-23,8700.99
2017-10-24,8565.41
2017-10-25,8915.68
2017-10-26,8873.76
2017-10-27,9282.16
2017-10-28,9122.34
2017-10-29,9528.50
2017-10-30,9365.93
2017-10-31,9742.05
2017-11-01,9854.53
2017-11-02,10110.66
2017-11-03,10091.74
2017-11-04,10173.55
2017-11-05,10322.21
2017-11-06,10400.37
2017-11-07,10635.46
2017-11-08,10725.82
2017-11-09,10832.83
2017-11-10,11158.85
2017-11-11,11472.42
2017-11-12,11739.56
2017-11-13,11859.66
2017-11-14,11833.39
2017-11-15,11935.15
2017-11-16,12172.37
2017-11-17,12110.46
2017-11-18,12453.11
2017-11-19,12803.77
2017-11-20,12853.82
2017-11-21,13030.16
2017-11-22,12913.37
2017-11-23,13020.79
2017-11-24,13588.71
2017-11-25,13448.76
2017-11-26,13617.20
2017-11-27,14123.98
2017-11-28,13791.04
2017-11-29,13999.46
2017-11-30,14271.88
2017-12-01,14634.55
2017-12-02,14478.81
2017-12-03,14632.60
2017-12-04,14121.20
2017-12-05,14360.26
2017-12-06,14322.88
2017-12-07,14199.87
2017-12-08,13895.62
2017-12-09,14362.67
2017-12-10,13876.05
2017-12-11,14234.64
2017-12-12,13776.16
2017-12-13,13697.35
2017-12-14,13707.60
2017-12-15,13651.17
2017-12-16,13882.84
2017-12-17,13847.71
2017-12-18,13803.24
2017-12-19,13501.06
2017-12-20,13461.96
2017-12-21,13390.20
2017-12-22,13240.96
2017-12-23,13474.05
2017-12-24,13569.08
2017-12-25,13153.88
2017-12-26,13216.34
2017-12-27,13203.59
2017-12-28,13085.12
2017-12-29,13230.35
2017-12-30,13149.27
2017-12-31,12891.64
2018-01-01,12753.38
2018-01-02,12695.13
2018-01-03,12623.03
2018-01-04,12382.95
2018-01-05,12629.37
2018-01-06,12228.12
2018-01-07,12137.11
2018-01-08,12046.36
2018-01-09,11992.89
2018-01-10,11587.98
2018-01-11,11665.72
2018-01-12,11364.60
2018-01-13,11549.58
2018-01-14,11180.00
2018-01-15,11079.14
2018-01-16,10863.90
2018-01-17,10817.12
2018-01-18,10579.64
2018-01-19,10463.52
2018-01-20,10243.00
2018-01-21,10394.15
2018-01-22,10222.86
2018-01-23,9853.32
2018-01-24,9822.11
2018-01-25,9764.55
2018-01-26,9793.90
2018-01-27,9511.43
2018-01-28,9361.97
2018-01-29,9331.95
2018-01-30,9186.50
2018-01-31,8906.40
2018-02-01,8812.50
2018-02-02,8911.03
2018-02-03,8755.46
2018-02-04,8879.95
2018-02-05,8720.28
2018-02-06,8564.01
2018-02-07,8832.91
2018-02-08,8749.36
2018-02-09,8657.87
2018-02-10,8777.67
2018-02-11,8725.04
2018-02-12,8664.67
2018-02-13,8627.02
2018-02-14,8437.72
2018-02-15,8637.96
2018-02-16,8420.50
2018-02-17,8679.25
2018-02-18,8656.90
2018-02-19,8583.18
2018-02-20,8334.20
2018-02-21,8416.98
2018-02-22,8589.55
2018-02-23,8385.42
2018-02-24,8556.16
2018-02-25,8414.03
2018-02-26,8465.21
2018-02-27,8254.99
2018-02-28,8454.54
2018-03-01,8437.51
2018-03-02,8130.89
2018-03-03,8211.47
2018-03-04,8188.82
2018-03-05,8139.77
2018-03-06,8097.82
2018-03-07,8131.53
2018-03-08,8240.65
2018-03-09,8186.32
2018-03-10,8107.45
2018-03-11,8049.19
2018-03-12,7990.35
2018-03-13,7962.98
2018-03-14,7852.44
2018-03-15,7966.63
2018-03-16,7994.68
2018-03-17,8025.80
2018-03-18,7994.91
2018-03-19,7855.13
2018-03-20,7685.03
2018-03-21,7717.27
2018-03-22,7769.12
2018-03-23,7683.97
2018-03-24,7678.98
2018-03-25,7644.71
2018-03-26,7650.42
2018-03-27,7662.28
2018-03-28,7462.56
2018-03-29,7509.35
2018-03-30,7444.03
2018-03-31,7558.52
2018-04-01,7558.10
2018-04-02,7394.35
2018-04-03,7684.58
2018-04-04,7548.77
2018-04-05,7553.21
2018-04-06,7742.03
2018-04-07,7829.62
2018-04-08,7856.15
2018-04-09,7617.62
2018-04-10,7899.02
2018-04-11,7771.62
2018-04-12,7797.55
2018-04-13,7897.35
2018-04-14,7995.59
2018-04-15,7838.63
2018-04-16,8118.05
2018-04-17,7915.85
2018-04-18,8219.68
2018-04-19,8081.57
2018-04-20,8239.33
2018-04-21,8091.34
2018-04-22,8172.70
2018-04-23,8281.27
2018-04-24,8163.48
2018-04-25,8204.18
2018-04-26,8441.32
2018-04-27,8447.30
2018-04-28,8487.19
2018-04-29,8557.20
2018-04-30,8575.38
2018-05-01,8505.19
2018-05-02,8320.41
2018-05-03,8307.72
2018-05-04,8308.71
2018-05-05,8121.82
2018-05-06,8292.33
2018-05-07,8236.00
2018-05-08,7896.74
2018-05-09,7885.75
2018-05-10,8024.82
2018-05-11,7960.71
2018-05-12,7712.26
2018-05-13,7712.35
2018-05-14,7789.40
2018-05-15,7658.96
2018-05-16,7464.16
2018-05-17,7564.38
2018-05-18,7404.74
2018-05-19,7378.46
2018-05-20,7164.75
2018-05-21,7074.30
2018-05-22,7108.71
2018-05-23,7107.28
2018-05-24,6925.64
2018-05-25,7054.63
2018-05-26,6911.03
2018-05-27,6781.58
2018-05-28,6667.10
2018-05-29,6799.17
2018-05-30,6695.05
2018-05-31,6614.10
2018-06-01,6444.12
2018-06-02,6503.69
2018-06-03,6478.12
2018-06-04,6619.08
2018-06-05,6756.69
2018-06-06,6761.90
2018-06-07,6739.50
2018-06-08,6781.19
2018-06-09,6704.17
2018-06-10,6775.39
2018-06-11,6702.15
2018-06-12,6943.66
2018-06-13,6973.85
2018-06-14,6797.13
2018-06-15,7081.34
2018-06-16,7041.26
2018-06-17,7061.79
2018-06-18,6927.73
2018-06-19,7029.68
2018-06-20,7220.38
2018-06-21,7110.90
2018-06-22,7334.50
2018-06-23,7274.63
2018-06-24,7244.52
2018-06-25,7263.93
2018-06-26,7288.95
2018-06-27,7293.59
2018-06-28,7390.14
2018-06-29,7486.02
2018-06-30,7563.53
2018-07-01,7469.15
2018-07-02,7358.47
2018-07-03,7458.27
2018-07-04,7480.52
2018-07-05,7511.42
2018-07-06,7349.93
2018-07-07,7407.92
2018-07-08,7373.96
2018-07-09,7260.35
2018-07-10,7182.39
2018-07-11,7147.28
2018-07-12,7393.27
2018-07-13,7269.69
2018-07-14,7310.65
2018-07-15,7115.24
2018-07-16,7221.76
2018-07-17,7250.75
2018-07-18,7058.86
2018-07-19,6994.22
2018-07-20,7146.05
2018-07-21,7161.07
2018-07-22,7111.64
2018-07-23,7087.93
2018-07-24,7008.58
2018-07-25,7002.74
2018-07-26,6985.63
2018-07-27,6974.09
2018-07-28,6933.15
2018-07-29,7004.40
2018-07-30,6779.29
2018-07-31,6800.36
2018-08-01,6769.61
2018-08-02,6664.11
2018-08-03,6837.08
2018-08-04,6790.48
2018-08-05,6677.43
2018-08-06,6812.80
2018-08-07,6667.06
2018-08-08,6741.58
2018-08-09,6799.19
2018-08-10,6822.06
2018-08-11,6749.31
2018-08-12,6695.51
2018-08-13,6776.22
2018-08-14,6765.13
2018-08-15,6764.88
2018-08-16,6569.96
2018-08-17,6538.20
2018-08-18,6536.73
2018-08-19,6561.84
2018-08-20,6697.73
2018-08-21,6675.93
2018-08-22,6513.15
2018-08-23,6634.45
2018-08-24,6534.17
2018-08-25,6459.85
2018-08-26,6520.10
2018-08-27,6612.35
2018-08-28,6488.25
2018-08-29,6604.27
2018-08-30,6475.37
2018-08-31,6447.33
2018-09-01,6446.45
2018-09-02,6587.94
2018-09-03,6485.68
2018-09-04,6585.12
2018-09-05,6508.35
2018-09-06,6598.56
2018-09-07,6368.86
2018-09-08,6577.55
2018-09-09,6473.46
2018-09-10,6565.11
2018-09-11,6436.06
2018-09-12,6411.20
2018-09-13,6344.77
2018-09-14,6548.15
2018-09-15,6359.73
2018-09-16,6372.68
2018-09-17,6423.25
2018-09-18,6461.22
2018-09-19,6544.75
2018-09-20,6425.74
2018-09-21,6386.08
2018-09-22,6485.47
2018-09-23,6498.37
2018-09-24,6420.14
2018-09-25,6453.65
2018-09-26,6333.72
2018-09-27,6447.84
2018-09-28,6283.01
2018-09-29,6348.63
2018-09-30,6470.23
2018-10-01,6315.16
2018-10-02,6402.51
2018-10-03,6268.35
2018-10-04,6271.88
2018-10-05,6040.73
2018-10-06,6105.25
2018-10-07,6045.01
2018-10-08,5925.40
2018-10-09,5993.39
2018-10-10,5792.19
2018-10-11,5648.43
2018-10-12,5621.91
2018-10-13,5597.25
2018-10-14,5453.20
2018-10-15,5457.68
2018-10-16,5504.67
2018-10-17,5301.31
2018-10-18,5340.72
2018-10-19,5265.26
2018-10-20,5122.21
2018-10-21,5149.23
2018-10-22,5013.75
2018-10-23,4906.72
2018-10-24,4893.23
2018-10-25,4868.82
2018-10-26,4723.34
2018-10-27,4783.76
2018-10-28,4620.47
2018-10-29,4555.11
2018-10-30,4570.31
2018-10-31,4481.73
2018-11-01,4371.46
2018-11-02,4444.59
2018-11-03,4439.61
2018-11-04,4302.76
2018-11-05,4375.81
2018-11-06,4259.22
2018-11-07,4206.91
2018-11-08,4312.60
2018-11-09,4283.81
2018-11-10,4173.81
2018-11-11,4121.40
2018-11-12,4180.98
2018-11-13,4059.22
2018-11-14,4135.02
2018-11-15,4087.95
2018-11-16,3996.38
2018-11-17,4005.18
2018-11-18,4027.44
2018-11-19,3906.35
2018-11-20,4016.26
2018-11-21,3894.91
2018-11-22,3915.43
2018-11-23,3816.49
2018-11-24,3939.78
2018-11-25,3864.88
2018-11-26,3840.11
2018-11-27,3720.46
2018-11-28,3798.61
2018-11-29,3734.19
2018-11-30,3705.50
2018-12-01,3707.00
2018-12-02,3689.77
2018-12-03,3635.94
2018-12-04,3709.38
2018-12-05,3693.35
2018-12-06,3638.56
2018-12-07,3684.97
2018-12-08,3678.59
2018-12-09,3614.82
2018-12-10,3657.32
2018-12-11,3582.72
2018-12-12,3677.03
2018-12-13,3565.33
2018-12-14,3647.77
2018-12-15,3554.48
2018-12-16,3547.59
2018-12-17,3540.13
2018-12-18,3547.04
2018-12-19,3540.83
2018-12-20,3543.50
2018-12-21,3574.27
2018-12-22,3521.98
2018-12-23,3587.02
2018-12-24,3522.54
2018-12-25,3479.85
2018-12-26,3538.19
2018-12-27,3490.96
2018-12-28,3586.89
2018-12-29,3495.51
2018-12-30,3443.03
2018-12-31,3530.52
2019-01-01,3556.96
2019-01-02,3546.93
2019-01-03,3523.66
2019-01-04,3450.88
2019-01-05,3442.61
2019-01-06,3501.64
2019-01-07,3531.30
2019-01-08,3444.18
2019-01-09,3465.82
2019-01-10,3462.36
2019-01-11,3568.41
2019-01-12,3471.44
2019-01-13,3495.00
2019-01-14,3443.97
2019-01-15,3454.46
2019-01-16,3435.52
2019-01-17,3470.68
2019-01-18,3542.22
2019-01-19,3473.78
2019-01-20,3533.40
2019-01-21,3443.30
2019-01-22,3536.15
2019-01-23,3436.42
2019-01-24,3549.28
2019-01-25,3522.87
2019-01-26,3453.87
2019-01-27,3480.05
2019-01-28,3491.28
2019-01-29,3517.05
2019-01-30,3552.99
2019-01-31,3443.01
2019-02-01,3544.10
2019-02-02,3473.23
2019-02-03,3521.68
2019-02-04,3619.29
2019-02-05,3538.83
2019-02-06,3572.88
2019-02-07,3657.74
2019-02-08,3668.49
2019-02-09,3664.55
2019-02-10,3704.19
2019-02-11,3621.64
2019-02-12,3725.43
2019-02-13,3648.71
2019-02-14,3798.20
2019-02-15,3698.91
2019-02-16,3755.20
2019-02-17,3799.46
2019-02-18,3849.56
2019-02-19,3848.70
2019-02-20,3790.34
2019-02-21,3838.59
2019-02-22,3853.08
2019-02-23,3819.49
2019-02-24,3939.57
2019-02-25,3981.77
2019-02-26,4021.17
2019-02-27,3905.72
2019-02-28,4049.11
2019-03-01,3938.07
2019-03-02,4024.38
2019-03-03,4003.37
2019-03-04,4076.88
2019-03-05,4123.97
2019-03-06,4227.86
2019-03-07,4262.38
2019-03-08,4316.67
2019-03-09,4322.89
2019-03-10,4359.70
2019-03-11,4470.96
2019-03-12,4455.87
2019-03-13,4435.64
2019-03-14,4507.39
2019-03-15,4578.38
2019-03-16,4506.48
2019-03-17,4649.24
2019-03-18,4611.22
2019-03-19,4667.80
2019-03-20,4768.88
2019-03-21,4752.21
2019-03-22,4878.17
2019-03-23,4862.94
2019-03-24,4985.74
2019-03-25,4841.21
2019-03-26,4996.24
2019-03-27,4937.75
2019-03-28,5115.56
2019-03-29,5155.43
2019-03-30,5198.28
2019-03-31,5073.52
2019-04-01,5198.26
2019-04-02,5221.98
2019-04-03,5454.01
2019-04-04,5332.34
2019-04-05,5445.59
2019-04-06,5615.34
2019-04-07,5638.10
2019-04-08,5675.86
2019-04-09,5803.82
2019-04-10,5960.98
2019-04-11,5954.28
2019-04-12,6129.53
2019-04-13,6107.04
2019-04-14,6102.16
2019-04-15,6272.67
2019-04-16,6388.96
2019-04-17,6324.52
2019-04-18,6480.53
2019-04-19,6595.04
2019-04-20,6523.58
2019-04-21,6623.15
2019-04-22,6838.38
2019-04-23,6919.47
2019-04-24,6908.91
2019-04-25,7042.35
2019-04-26,7033.22
2019-04-27,7242.67
2019-04-28,7400.96
2019-04-29,7306.51
2019-04-30,7290.98
2019-05-01,7416.88
2019-05-02,7592.60
2019-05-03,7731.46
2019-05-04,7856.81
2019-05-05,7917.29
2019-05-06,8082.75
2019-05-07,8209.00
2019-05-08,8117.86
2019-05-09,8438.24
2019-05-10,8363.93
